Record number,status,Jump,Cycle,Steps,Current(A),Capacity(Ah),Voltage(V),Relative Time(h:min:s.ms),Real Time(h:min:s.ms)
10222,CCCV Chg,29,5,24,0.00022073,0.00073577,0.3834,3:20:00.000,2021-11-01 02:10:38
10223,CCCV Chg,29,5,24,0.00022073,0.00073761,0.3968,3:20:30.000,2021-11-01 02:11:08
10224,CCCV Chg,29,5,24,0.00022073,0.00073945,0.4117,3:21:00.000,2021-11-01 02:11:38
10225,CCCV Chg,29,5,24,0.00022073,0.00074128,0.4272,3:21:30.000,2021-11-01 02:12:08
10226,CCCV Chg,29,5,24,0.00022073,0.00074312,0.4433,3:22:00.000,2021-11-01 02:12:38
10227,CCCV Chg,29,5,24,0.00022073,0.00074496,0.4606,3:22:30.000,2021-11-01 02:13:08
10228,CCCV Chg,29,5,24,0.00022073,0.00074680,0.4792,3:23:00.000,2021-11-01 02:13:38
10229,CCCV Chg,29,5,24,0.00022073,0.00074864,0.4988,3:23:30.000,2021-11-01 02:14:08
10230,CCCV Chg,29,5,24,0.00022073,0.00075048,0.5202,3:24:00.000,2021-11-01 02:14:38
10231,CCCV Chg,29,5,24,0.00022073,0.00075232,0.5431,3:24:30.000,2021-11-01 02:15:08
10232,CCCV Chg,29,5,24,0.00022073,0.00075416,0.5679,3:25:00.000,2021-11-01 02:15:38
10233,CCCV Chg,29,5,24,0.00022073,0.00075600,0.5949,3:25:30.000,2021-11-01 02:16:08
10234,CCCV Chg,29,5,24,0.00022073,0.00075784,0.6246,3:26:00.000,2021-11-01 02:16:38
10235,CCCV Chg,29,5,24,0.00022073,0.00075968,0.6578,3:26:30.000,2021-11-01 02:17:08
10236,CCCV Chg,29,5,24,0.00022073,0.00076152,0.6950,3:27:00.000,2021-11-01 02:17:38
10237,CCCV Chg,29,5,24,0.00022073,0.00076336,0.7384,3:27:30.000,2021-11-01 02:18:08
10238,CCCV Chg,29,5,24,0.00022073,0.00076520,0.7905,3:28:00.000,2021-11-01 02:18:38
10239,CCCV Chg,29,5,24,0.00022073,0.00076704,0.8513,3:28:30.000,2021-11-01 02:19:08
10240,CCCV Chg,29,5,24,0.00022073,0.00076888,0.9247,3:29:00.000,2021-11-01 02:19:38
10241,CCCV Chg,29,5,24,0.00022073,0.00077072,1.0060,3:29:30.000,2021-11-01 02:20:08
10242,CCCV Chg,29,5,24,0.00022073,0.00077256,1.0841,3:30:00.000,2021-11-01 02:20:38
10243,CCCV Chg,29,5,24,0.00022073,0.00077439,1.1551,3:30:30.000,2021-11-01 02:21:08
10244,CCCV Chg,29,5,24,0.00022073,0.00077623,1.2177,3:31:00.000,2021-11-01 02:21:38
10245,CCCV Chg,29,5,24,0.00022073,0.00077807,1.2726,3:31:30.000,2021-11-01 02:22:08
10246,CCCV Chg,29,5,24,0.00018278,0.00077984,1.3008,3:32:00.000,2021-11-01 02:22:38
10247,CCCV Chg,29,5,24,0.00013423,0.00078113,1.3008,3:32:30.000,2021-11-01 02:23:08
10248,CCCV Chg,29,5,24,0.00010925,0.00078214,1.3008,3:33:00.000,2021-11-01 02:23:38
10249,CCCV Chg,29,5,24,0.00009331,0.00078298,1.3008,3:33:30.000,2021-11-01 02:24:08
10250,CCCV Chg,29,5,24,0.00008190,0.00078371,1.3008,3:34:00.000,2021-11-01 02:24:38
10251,CCCV Chg,29,5,24,0.00007347,0.00078435,1.3008,3:34:30.000,2021-11-01 02:25:08
10252,CCCV Chg,29,5,24,0.00006653,0.00078494,1.3008,3:35:00.000,2021-11-01 02:25:38
10253,CCCV Chg,29,5,24,0.00006107,0.00078547,1.3008,3:35:30.000,2021-11-01 02:26:08
10254,CCCV Chg,29,5,24,0.00005648,0.00078596,1.3008,3:36:00.000,2021-11-01 02:26:38
10255,CCCV Chg,29,5,24,0.00005257,0.00078641,1.3008,3:36:30.000,2021-11-01 02:27:08
10256,CCCV Chg,29,5,24,0.00004923,0.00078683,1.3008,3:37:00.000,2021-11-01 02:27:38
10257,CCCV Chg,29,5,24,0.00004637,0.00078723,1.3008,3:37:30.000,2021-11-01 02:28:08
10258,CCCV Chg,29,5,24,0.00004402,0.00078761,1.3008,3:38:00.000,2021-11-01 02:28:38
10259,CCCV Chg,29,5,24,0.00004185,0.00078796,1.3008,3:38:30.000,2021-11-01 02:29:08
10260,CCCV Chg,29,5,24,0.00003986,0.00078830,1.3008,3:39:00.000,2021-11-01 02:29:38
10261,CCCV Chg,29,5,24,0.00003782,0.00078863,1.3008,3:39:30.000,2021-11-01 02:30:08
10262,CCCV Chg,29,5,24,0.00003627,0.00078893,1.3008,3:40:00.000,2021-11-01 02:30:38
10263,CCCV Chg,29,5,24,0.00003472,0.00078923,1.3008,3:40:30.000,2021-11-01 02:31:08
10264,CCCV Chg,29,5,24,0.00003317,0.00078951,1.3008,3:41:00.000,2021-11-01 02:31:38
10265,CCCV Chg,29,5,24,0.00003199,0.00078978,1.3008,3:41:30.000,2021-11-01 02:32:08
10266,CCCV Chg,29,5,24,0.00003075,0.00079005,1.3008,3:42:00.000,2021-11-01 02:32:38
10267,CCCV Chg,29,5,24,0.00002969,0.00079030,1.3008,3:42:30.000,2021-11-01 02:33:08
10268,CCCV Chg,29,5,24,0.00002870,0.00079054,1.3008,3:43:00.000,2021-11-01 02:33:38
10269,CCCV Chg,29,5,24,0.00002777,0.00079078,1.3008,3:43:30.000,2021-11-01 02:34:08
10270,CCCV Chg,29,5,24,0.00002697,0.00079100,1.3008,3:44:00.000,2021-11-01 02:34:38
10271,CCCV Chg,29,5,24,0.00002610,0.00079123,1.3008,3:44:30.000,2021-11-01 02:35:08
10272,CCCV Chg,29,5,24,0.00002529,0.00079144,1.3008,3:45:00.000,2021-11-01 02:35:38
10273,CCCV Chg,29,5,24,0.00002455,0.00079165,1.3008,3:45:30.000,2021-11-01 02:36:08
10274,CCCV Chg,29,5,24,0.00002387,0.00079185,1.3008,3:46:00.000,2021-11-01 02:36:38
10275,CCCV Chg,29,5,24,0.00002331,0.00079205,1.3008,3:46:30.000,2021-11-01 02:37:08
10276,CCCV Chg,29,5,24,0.00002263,0.00079224,1.3008,3:47:00.000,2021-11-01 02:37:38
10277,CCCV Chg,29,5,24,0.00002201,0.00079242,1.3008,3:47:30.000,2021-11-01 02:38:08
10278,CCCV Chg,29,5,24,0.00002151,0.00079261,1.3008,3:48:00.000,2021-11-01 02:38:38
10279,CCCV Chg,29,5,24,0.00002095,0.00079278,1.3008,3:48:30.000,2021-11-01 02:39:08
10280,CCCV Chg,29,5,24,0.00002052,0.00079296,1.3008,3:49:00.000,2021-11-01 02:39:38
10281,CCCV Chg,29,5,24,0.00002002,0.00079312,1.3008,3:49:30.000,2021-11-01 02:40:08
10282,CCCV Chg,29,5,24,0.00001996,0.00079314,1.3008,3:49:32.600,2021-11-01 02:40:10
10283,Rest,31,6,25,0.00000000,0.00000000,1.2989,0:00:00.000,2021-11-01 02:40:10
10284,Rest,31,6,25,0.00000000,0.00000000,1.2500,0:00:30.000,2021-11-01 02:40:40
10285,Rest,31,6,25,0.00000000,0.00000000,1.2267,0:01:00.000,2021-11-01 02:41:10
10286,Rest,31,6,25,0.00000000,0.00000000,1.2087,0:01:30.000,2021-11-01 02:41:40
10287,CCCV DChg,32,6,26,-0.00022061,0.00000000,1.1948,0:00:00.000,2021-11-01 02:41:40
10288,CCCV DChg,32,6,26,-0.00022073,0.00000184,0.8869,0:00:30.000,2021-11-01 02:42:10
10289,CCCV DChg,32,6,26,-0.00022073,0.00000368,0.7939,0:01:00.000,2021-11-01 02:42:40
10290,CCCV DChg,32,6,26,-0.00022073,0.00000552,0.7310,0:01:30.000,2021-11-01 02:43:10
10291,CCCV DChg,32,6,26,-0.00022073,0.00000736,0.6826,0:02:00.000,2021-11-01 02:43:40
10292,CCCV DChg,32,6,26,-0.00022073,0.00000920,0.6436,0:02:30.000,2021-11-01 02:44:10
10293,CCCV DChg,32,6,26,-0.00022067,0.00001103,0.6098,0:03:00.000,2021-11-01 02:44:40
10294,CCCV DChg,32,6,26,-0.00022067,0.00001287,0.5803,0:03:30.000,2021-11-01 02:45:10
10295,CCCV DChg,32,6,26,-0.00022067,0.00001471,0.5533,0:04:00.000,2021-11-01 02:45:40
10296,CCCV DChg,32,6,26,-0.00022067,0.00001655,0.5288,0:04:30.000,2021-11-01 02:46:10
10297,CCCV DChg,32,6,26,-0.00022067,0.00001839,0.5065,0:05:00.000,2021-11-01 02:46:40
10298,CCCV DChg,32,6,26,-0.00022067,0.00002023,0.4861,0:05:30.000,2021-11-01 02:47:10
10299,CCCV DChg,32,6,26,-0.00022067,0.00002207,0.4668,0:06:00.000,2021-11-01 02:47:40
10300,CCCV DChg,32,6,26,-0.00022067,0.00002391,0.4492,0:06:30.000,2021-11-01 02:48:10
10301,CCCV DChg,32,6,26,-0.00022067,0.00002575,0.4324,0:07:00.000,2021-11-01 02:48:40
10302,CCCV DChg,32,6,26,-0.00022067,0.00002759,0.4166,0:07:30.000,2021-11-01 02:49:10
10303,CCCV DChg,32,6,26,-0.00022067,0.00002942,0.4017,0:08:00.000,2021-11-01 02:49:40
10304,CCCV DChg,32,6,26,-0.00022067,0.00003126,0.3875,0:08:30.000,2021-11-01 02:50:10
10305,CCCV DChg,32,6,26,-0.00022067,0.00003310,0.3738,0:09:00.000,2021-11-01 02:50:40
10306,CCCV DChg,32,6,26,-0.00022067,0.00003494,0.3614,0:09:30.000,2021-11-01 02:51:10
10307,CCCV DChg,32,6,26,-0.00022067,0.00003678,0.3490,0:10:00.000,2021-11-01 02:51:40
10308,CCCV DChg,32,6,26,-0.00022067,0.00003862,0.3376,0:10:30.000,2021-11-01 02:52:10
10309,CCCV DChg,32,6,26,-0.00022067,0.00004046,0.3261,0:11:00.000,2021-11-01 02:52:40
10310,CCCV DChg,32,6,26,-0.00022067,0.00004230,0.3156,0:11:30.000,2021-11-01 02:53:10
10311,CCCV DChg,32,6,26,-0.00022067,0.00004414,0.3056,0:12:00.000,2021-11-01 02:53:40
10312,CCCV DChg,32,6,26,-0.00022067,0.00004598,0.2954,0:12:30.000,2021-11-01 02:54:10
10313,CCCV DChg,32,6,26,-0.00022067,0.00004781,0.2861,0:13:00.000,2021-11-01 02:54:40
10314,CCCV DChg,32,6,26,-0.00022067,0.00004965,0.2771,0:13:30.000,2021-11-01 02:55:10
10315,CCCV DChg,32,6,26,-0.00022067,0.00005149,0.2684,0:14:00.000,2021-11-01 02:55:40
10316,CCCV DChg,32,6,26,-0.00022067,0.00005333,0.2597,0:14:30.000,2021-11-01 02:56:10
10317,CCCV DChg,32,6,26,-0.00022067,0.00005517,0.2517,0:15:00.000,2021-11-01 02:56:40
10318,CCCV DChg,32,6,26,-0.00022067,0.00005701,0.2439,0:15:30.000,2021-11-01 02:57:10
10319,CCCV DChg,32,6,26,-0.00022067,0.00005885,0.2365,0:16:00.000,2021-11-01 02:57:40
10320,CCCV DChg,32,6,26,-0.00022067,0.00006069,0.2291,0:16:30.000,2021-11-01 02:58:10
10321,CCCV DChg,32,6,26,-0.00022067,0.00006253,0.2222,0:17:00.000,2021-11-01 02:58:40
10322,CCCV DChg,32,6,26,-0.00022067,0.00006436,0.2157,0:17:30.000,2021-11-01 02:59:10
10323,CCCV DChg,32,6,26,-0.00022067,0.00006620,0.2092,0:18:00.000,2021-11-01 02:59:40
10324,CCCV DChg,32,6,26,-0.00022067,0.00006804,0.2039,0:18:30.000,2021-11-01 03:00:10
10325,CCCV DChg,32,6,26,-0.00022067,0.00006988,0.1996,0:19:00.000,2021-11-01 03:00:40
10326,CCCV DChg,32,6,26,-0.00022067,0.00007172,0.1968,0:19:30.000,2021-11-01 03:01:10
10327,CCCV DChg,32,6,26,-0.00022067,0.00007356,0.1953,0:20:00.000,2021-11-01 03:01:40
10328,CCCV DChg,32,6,26,-0.00022067,0.00007540,0.1940,0:20:30.000,2021-11-01 03:02:10
10329,CCCV DChg,32,6,26,-0.00022067,0.00007724,0.1925,0:21:00.000,2021-11-01 03:02:40
10330,CCCV DChg,32,6,26,-0.00022067,0.00007908,0.1915,0:21:30.000,2021-11-01 03:03:10
10331,CCCV DChg,32,6,26,-0.00022067,0.00008091,0.1909,0:22:00.000,2021-11-01 03:03:40
10332,CCCV DChg,32,6,26,-0.00022067,0.00008275,0.1903,0:22:30.000,2021-11-01 03:04:10
10333,CCCV DChg,32,6,26,-0.00022067,0.00008459,0.1894,0:23:00.000,2021-11-01 03:04:40
10334,CCCV DChg,32,6,26,-0.00022067,0.00008643,0.1888,0:23:30.000,2021-11-01 03:05:10
10335,CCCV DChg,32,6,26,-0.00022067,0.00008827,0.1881,0:24:00.000,2021-11-01 03:05:40
10336,CCCV DChg,32,6,26,-0.00022067,0.00009011,0.1872,0:24:30.000,2021-11-01 03:06:10
10337,CCCV DChg,32,6,26,-0.00022067,0.00009195,0.1866,0:25:00.000,2021-11-01 03:06:40
10338,CCCV DChg,32,6,26,-0.00022067,0.00009379,0.1853,0:25:30.000,2021-11-01 03:07:10
10339,CCCV DChg,32,6,26,-0.00022067,0.00009563,0.1844,0:26:00.000,2021-11-01 03:07:40
10340,CCCV DChg,32,6,26,-0.00022067,0.00009746,0.1838,0:26:30.000,2021-11-01 03:08:10
10341,CCCV DChg,32,6,26,-0.00022067,0.00009930,0.1829,0:27:00.000,2021-11-01 03:08:40
10342,CCCV DChg,32,6,26,-0.00022067,0.00010114,0.1819,0:27:30.000,2021-11-01 03:09:10
10343,CCCV DChg,32,6,26,-0.00022067,0.00010298,0.1810,0:28:00.000,2021-11-01 03:09:40
10344,CCCV DChg,32,6,26,-0.00022067,0.00010482,0.1798,0:28:30.000,2021-11-01 03:10:10
10345,CCCV DChg,32,6,26,-0.00022067,0.00010666,0.1788,0:29:00.000,2021-11-01 03:10:40
10346,CCCV DChg,32,6,26,-0.00022067,0.00010850,0.1773,0:29:30.000,2021-11-01 03:11:10
10347,CCCV DChg,32,6,26,-0.00022067,0.00011034,0.1760,0:30:00.000,2021-11-01 03:11:40
10348,CCCV DChg,32,6,26,-0.00022067,0.00011218,0.1745,0:30:30.000,2021-11-01 03:12:10
10349,CCCV DChg,32,6,26,-0.00022067,0.00011402,0.1733,0:31:00.000,2021-11-01 03:12:40
10350,CCCV DChg,32,6,26,-0.00022067,0.00011585,0.1717,0:31:30.000,2021-11-01 03:13:10
10351,CCCV DChg,32,6,26,-0.00022067,0.00011769,0.1705,0:32:00.000,2021-11-01 03:13:40
10352,CCCV DChg,32,6,26,-0.00022067,0.00011953,0.1686,0:32:30.000,2021-11-01 03:14:10
10353,CCCV DChg,32,6,26,-0.00022067,0.00012137,0.1671,0:33:00.000,2021-11-01 03:14:40
10354,CCCV DChg,32,6,26,-0.00022067,0.00012321,0.1652,0:33:30.000,2021-11-01 03:15:10
10355,CCCV DChg,32,6,26,-0.00022067,0.00012505,0.1636,0:34:00.000,2021-11-01 03:15:40
10356,CCCV DChg,32,6,26,-0.00022067,0.00012689,0.1618,0:34:30.000,2021-11-01 03:16:10
10357,CCCV DChg,32,6,26,-0.00022067,0.00012873,0.1602,0:35:00.000,2021-11-01 03:16:40
10358,CCCV DChg,32,6,26,-0.00022067,0.00013057,0.1587,0:35:30.000,2021-11-01 03:17:10
10359,CCCV DChg,32,6,26,-0.00022067,0.00013240,0.1571,0:36:00.000,2021-11-01 03:17:40
10360,CCCV DChg,32,6,26,-0.00022067,0.00013424,0.1556,0:36:30.000,2021-11-01 03:18:10
10361,CCCV DChg,32,6,26,-0.00022067,0.00013608,0.1534,0:37:00.000,2021-11-01 03:18:40
10362,CCCV DChg,32,6,26,-0.00022067,0.00013792,0.1519,0:37:30.000,2021-11-01 03:19:10
10363,CCCV DChg,32,6,26,-0.00022067,0.00013976,0.1503,0:38:00.000,2021-11-01 03:19:40
10364,CCCV DChg,32,6,26,-0.00022067,0.00014160,0.1488,0:38:30.000,2021-11-01 03:20:10
10365,CCCV DChg,32,6,26,-0.00022067,0.00014344,0.1472,0:39:00.000,2021-11-01 03:20:40
10366,CCCV DChg,32,6,26,-0.00022067,0.00014528,0.1453,0:39:30.000,2021-11-01 03:21:10
10367,CCCV DChg,32,6,26,-0.00022067,0.00014712,0.1441,0:40:00.000,2021-11-01 03:21:40
10368,CCCV DChg,32,6,26,-0.00022067,0.00014895,0.1426,0:40:30.000,2021-11-01 03:22:10
10369,CCCV DChg,32,6,26,-0.00022067,0.00015079,0.1413,0:41:00.000,2021-11-01 03:22:40
10370,CCCV DChg,32,6,26,-0.00022067,0.00015263,0.1401,0:41:30.000,2021-11-01 03:23:10
10371,CCCV DChg,32,6,26,-0.00022067,0.00015447,0.1385,0:42:00.000,2021-11-01 03:23:40
10372,CCCV DChg,32,6,26,-0.00022067,0.00015631,0.1373,0:42:30.000,2021-11-01 03:24:10
10373,CCCV DChg,32,6,26,-0.00022067,0.00015815,0.1364,0:43:00.000,2021-11-01 03:24:40
10374,CCCV DChg,32,6,26,-0.00022067,0.00015999,0.1351,0:43:30.000,2021-11-01 03:25:10
10375,CCCV DChg,32,6,26,-0.00022067,0.00016183,0.1342,0:44:00.000,2021-11-01 03:25:40
10376,CCCV DChg,32,6,26,-0.00022067,0.00016367,0.1333,0:44:30.000,2021-11-01 03:26:10
10377,CCCV DChg,32,6,26,-0.00022067,0.00016550,0.1323,0:45:00.000,2021-11-01 03:26:40
10378,CCCV DChg,32,6,26,-0.00022067,0.00016734,0.1311,0:45:30.000,2021-11-01 03:27:10
10379,CCCV DChg,32,6,26,-0.00022067,0.00016918,0.1298,0:46:00.000,2021-11-01 03:27:40
10380,CCCV DChg,32,6,26,-0.00022067,0.00017102,0.1289,0:46:30.000,2021-11-01 03:28:10
10381,CCCV DChg,32,6,26,-0.00022067,0.00017286,0.1280,0:47:00.000,2021-11-01 03:28:40
10382,CCCV DChg,32,6,26,-0.00022067,0.00017470,0.1267,0:47:30.000,2021-11-01 03:29:10
10383,CCCV DChg,32,6,26,-0.00022067,0.00017654,0.1258,0:48:00.000,2021-11-01 03:29:40
10384,CCCV DChg,32,6,26,-0.00022067,0.00017838,0.1249,0:48:30.000,2021-11-01 03:30:10
10385,CCCV DChg,32,6,26,-0.00022067,0.00018022,0.1236,0:49:00.000,2021-11-01 03:30:40
10386,CCCV DChg,32,6,26,-0.00022067,0.00018206,0.1221,0:49:30.000,2021-11-01 03:31:10
10387,CCCV DChg,32,6,26,-0.00022067,0.00018389,0.1212,0:50:00.000,2021-11-01 03:31:40
10388,CCCV DChg,32,6,26,-0.00022067,0.00018573,0.1199,0:50:30.000,2021-11-01 03:32:10
10389,CCCV DChg,32,6,26,-0.00022067,0.00018757,0.1190,0:51:00.000,2021-11-01 03:32:40
10390,CCCV DChg,32,6,26,-0.00022067,0.00018941,0.1178,0:51:30.000,2021-11-01 03:33:10
10391,CCCV DChg,32,6,26,-0.00022067,0.00019125,0.1168,0:52:00.000,2021-11-01 03:33:40
10392,CCCV DChg,32,6,26,-0.00022067,0.00019309,0.1159,0:52:30.000,2021-11-01 03:34:10
10393,CCCV DChg,32,6,26,-0.00022067,0.00019493,0.1147,0:53:00.000,2021-11-01 03:34:40
10394,CCCV DChg,32,6,26,-0.00022067,0.00019677,0.1137,0:53:30.000,2021-11-01 03:35:10
10395,CCCV DChg,32,6,26,-0.00022067,0.00019861,0.1131,0:54:00.000,2021-11-01 03:35:40
10396,CCCV DChg,32,6,26,-0.00022067,0.00020044,0.1122,0:54:30.000,2021-11-01 03:36:10
10397,CCCV DChg,32,6,26,-0.00022067,0.00020228,0.1116,0:55:00.000,2021-11-01 03:36:40
10398,CCCV DChg,32,6,26,-0.00022067,0.00020412,0.1109,0:55:30.000,2021-11-01 03:37:10
10399,CCCV DChg,32,6,26,-0.00022067,0.00020596,0.1103,0:56:00.000,2021-11-01 03:37:40
10400,CCCV DChg,32,6,26,-0.00022067,0.00020780,0.1097,0:56:30.000,2021-11-01 03:38:10
10401,CCCV DChg,32,6,26,-0.00022067,0.00020964,0.1091,0:57:00.000,2021-11-01 03:38:40
10402,CCCV DChg,32,6,26,-0.00022067,0.00021148,0.1085,0:57:30.000,2021-11-01 03:39:10
10403,CCCV DChg,32,6,26,-0.00022067,0.00021332,0.1081,0:58:00.000,2021-11-01 03:39:40
10404,CCCV DChg,32,6,26,-0.00022067,0.00021516,0.1075,0:58:30.000,2021-11-01 03:40:10
10405,CCCV DChg,32,6,26,-0.00022067,0.00021699,0.1069,0:59:00.000,2021-11-01 03:40:40
10406,CCCV DChg,32,6,26,-0.00022067,0.00021883,0.1063,0:59:30.000,2021-11-01 03:41:10
10407,CCCV DChg,32,6,26,-0.00022067,0.00022067,0.1060,1:00:00.000,2021-11-01 03:41:40
10408,CCCV DChg,32,6,26,-0.00022067,0.00022251,0.1057,1:00:30.000,2021-11-01 03:42:10
10409,CCCV DChg,32,6,26,-0.00022067,0.00022435,0.1054,1:01:00.000,2021-11-01 03:42:40
10410,CCCV DChg,32,6,26,-0.00022067,0.00022619,0.1050,1:01:30.000,2021-11-01 03:43:10
10411,CCCV DChg,32,6,26,-0.00022067,0.00022803,0.1047,1:02:00.000,2021-11-01 03:43:40
10412,CCCV DChg,32,6,26,-0.00022067,0.00022987,0.1044,1:02:30.000,2021-11-01 03:44:10
10413,CCCV DChg,32,6,26,-0.00022067,0.00023171,0.1044,1:03:00.000,2021-11-01 03:44:40
10414,CCCV DChg,32,6,26,-0.00022067,0.00023354,0.1041,1:03:30.000,2021-11-01 03:45:10
10415,CCCV DChg,32,6,26,-0.00022067,0.00023538,0.1041,1:04:00.000,2021-11-01 03:45:40
10416,CCCV DChg,32,6,26,-0.00022067,0.00023722,0.1041,1:04:30.000,2021-11-01 03:46:10
10417,CCCV DChg,32,6,26,-0.00022067,0.00023906,0.1038,1:05:00.000,2021-11-01 03:46:40
10418,CCCV DChg,32,6,26,-0.00022067,0.00024090,0.1038,1:05:30.000,2021-11-01 03:47:10
10419,CCCV DChg,32,6,26,-0.00022067,0.00024274,0.1038,1:06:00.000,2021-11-01 03:47:40
10420,CCCV DChg,32,6,26,-0.00022067,0.00024458,0.1035,1:06:30.000,2021-11-01 03:48:10
10421,CCCV DChg,32,6,26,-0.00022067,0.00024642,0.1035,1:07:00.000,2021-11-01 03:48:40
10422,CCCV DChg,32,6,26,-0.00022067,0.00024826,0.1035,1:07:30.000,2021-11-01 03:49:10
10423,CCCV DChg,32,6,26,-0.00022067,0.00025009,0.1032,1:08:00.000,2021-11-01 03:49:40
10424,CCCV DChg,32,6,26,-0.00022067,0.00025193,0.1032,1:08:30.000,2021-11-01 03:50:10
10425,CCCV DChg,32,6,26,-0.00022067,0.00025377,0.1032,1:09:00.000,2021-11-01 03:50:40
10426,CCCV DChg,32,6,26,-0.00022067,0.00025561,0.1032,1:09:30.000,2021-11-01 03:51:10
10427,CCCV DChg,32,6,26,-0.00022067,0.00025745,0.1029,1:10:00.000,2021-11-01 03:51:40
10428,CCCV DChg,32,6,26,-0.00022067,0.00025929,0.1029,1:10:30.000,2021-11-01 03:52:10
10429,CCCV DChg,32,6,26,-0.00022067,0.00026113,0.1029,1:11:00.000,2021-11-01 03:52:40
10430,CCCV DChg,32,6,26,-0.00022067,0.00026297,0.1029,1:11:30.000,2021-11-01 03:53:10
10431,CCCV DChg,32,6,26,-0.00022067,0.00026481,0.1026,1:12:00.000,2021-11-01 03:53:40
10432,CCCV DChg,32,6,26,-0.00022067,0.00026665,0.1026,1:12:30.000,2021-11-01 03:54:10
10433,CCCV DChg,32,6,26,-0.00022067,0.00026848,0.1023,1:13:00.000,2021-11-01 03:54:40
10434,CCCV DChg,32,6,26,-0.00022067,0.00027032,0.1023,1:13:30.000,2021-11-01 03:55:10
10435,CCCV DChg,32,6,26,-0.00022067,0.00027216,0.1023,1:14:00.000,2021-11-01 03:55:40
10436,CCCV DChg,32,6,26,-0.00022067,0.00027400,0.1023,1:14:30.000,2021-11-01 03:56:10
10437,CCCV DChg,32,6,26,-0.00022067,0.00027584,0.1019,1:15:00.000,2021-11-01 03:56:40
10438,CCCV DChg,32,6,26,-0.00022067,0.00027768,0.1019,1:15:30.000,2021-11-01 03:57:10
10439,CCCV DChg,32,6,26,-0.00022067,0.00027952,0.1019,1:16:00.000,2021-11-01 03:57:40
10440,CCCV DChg,32,6,26,-0.00022067,0.00028136,0.1016,1:16:30.000,2021-11-01 03:58:10
10441,CCCV DChg,32,6,26,-0.00022067,0.00028320,0.1016,1:17:00.000,2021-11-01 03:58:40
10442,CCCV DChg,32,6,26,-0.00022067,0.00028503,0.1016,1:17:30.000,2021-11-01 03:59:10
10443,CCCV DChg,32,6,26,-0.00022067,0.00028687,0.1013,1:18:00.000,2021-11-01 03:59:40
10444,CCCV DChg,32,6,26,-0.00022067,0.00028871,0.1013,1:18:30.000,2021-11-01 04:00:10
10445,CCCV DChg,32,6,26,-0.00022067,0.00029055,0.1013,1:19:00.000,2021-11-01 04:00:40
10446,CCCV DChg,32,6,26,-0.00022067,0.00029239,0.1010,1:19:30.000,2021-11-01 04:01:10
10447,CCCV DChg,32,6,26,-0.00022067,0.00029423,0.1010,1:20:00.000,2021-11-01 04:01:40
10448,CCCV DChg,32,6,26,-0.00022067,0.00029607,0.1010,1:20:30.000,2021-11-01 04:02:10
10449,CCCV DChg,32,6,26,-0.00022067,0.00029791,0.1007,1:21:00.000,2021-11-01 04:02:40
10450,CCCV DChg,32,6,26,-0.00022067,0.00029975,0.1007,1:21:30.000,2021-11-01 04:03:10
10451,CCCV DChg,32,6,26,-0.00022067,0.00030158,0.1004,1:22:00.000,2021-11-01 04:03:40
10452,CCCV DChg,32,6,26,-0.00022067,0.00030342,0.1004,1:22:30.000,2021-11-01 04:04:10
10453,CCCV DChg,32,6,26,-0.00022067,0.00030526,0.1004,1:23:00.000,2021-11-01 04:04:40
10454,CCCV DChg,32,6,26,-0.00022067,0.00030710,0.1001,1:23:30.000,2021-11-01 04:05:10
10455,CCCV DChg,32,6,26,-0.00022067,0.00030894,0.0998,1:24:00.000,2021-11-01 04:05:40
10456,CCCV DChg,32,6,26,-0.00022067,0.00031078,0.0998,1:24:30.000,2021-11-01 04:06:10
10457,CCCV DChg,32,6,26,-0.00022067,0.00031262,0.0998,1:25:00.000,2021-11-01 04:06:40
10458,CCCV DChg,32,6,26,-0.00022067,0.00031446,0.0998,1:25:30.000,2021-11-01 04:07:10
10459,CCCV DChg,32,6,26,-0.00022067,0.00031630,0.0992,1:26:00.000,2021-11-01 04:07:40
10460,CCCV DChg,32,6,26,-0.00022067,0.00031813,0.0992,1:26:30.000,2021-11-01 04:08:10
10461,CCCV DChg,32,6,26,-0.00022067,0.00031997,0.0988,1:27:00.000,2021-11-01 04:08:40
10462,CCCV DChg,32,6,26,-0.00022067,0.00032181,0.0988,1:27:30.000,2021-11-01 04:09:10
10463,CCCV DChg,32,6,26,-0.00022067,0.00032365,0.0985,1:28:00.000,2021-11-01 04:09:40
10464,CCCV DChg,32,6,26,-0.00022067,0.00032549,0.0985,1:28:30.000,2021-11-01 04:10:10
10465,CCCV DChg,32,6,26,-0.00022067,0.00032733,0.0982,1:29:00.000,2021-11-01 04:10:40
10466,CCCV DChg,32,6,26,-0.00022067,0.00032917,0.0979,1:29:30.000,2021-11-01 04:11:10
10467,CCCV DChg,32,6,26,-0.00022067,0.00033101,0.0979,1:30:00.000,2021-11-01 04:11:40
10468,CCCV DChg,32,6,26,-0.00022067,0.00033285,0.0979,1:30:30.000,2021-11-01 04:12:10
10469,CCCV DChg,32,6,26,-0.00022067,0.00033469,0.0976,1:31:00.000,2021-11-01 04:12:40
10470,CCCV DChg,32,6,26,-0.00022067,0.00033652,0.0976,1:31:30.000,2021-11-01 04:13:10
10471,CCCV DChg,32,6,26,-0.00022067,0.00033836,0.0973,1:32:00.000,2021-11-01 04:13:40
