time,v_potential,w_recovery,I_ext
19.0,-1.6815158128738403,1.3115289211273193,0.3470355272293091
19.100000381469727,-1.7773888111114502,1.2949386835098267,0.343111515045166
19.200000762939453,-1.8535516262054443,1.2777693271636963,0.33925026655197144
19.30000114440918,-1.9121099710464478,1.260174036026001,0.3354533314704895
19.399999618530273,-1.9558213949203491,1.2422857284545898,0.33172228932380676
19.5,-1.9875537157058716,1.2242122888565063,0.3280584216117859
19.600000381469727,-2.009939193725586,1.2060399055480957,0.324463427066803
19.700000762939453,-2.025202512741089,1.1878347396850586,0.3209385573863983
19.80000114440918,-2.0351343154907227,1.1696463823318481,0.31748536229133606
19.899999618530273,-2.041126251220703,1.1515116691589355,0.31410521268844604
20.0,-2.0442264080047607,1.1334567070007324,0.31079936027526855
20.100000381469727,-2.045222282409668,1.115501046180725,0.3075692057609558
20.200000762939453,-2.044685125350952,1.097658395767212,0.3044159412384033
20.30000114440918,-2.043039560317993,1.0799386501312256,0.3013409972190857
20.399999618530273,-2.040588140487671,1.06234872341156,0.29834556579589844
20.5,-2.037552833557129,1.04489266872406,0.2954307198524475
20.600000381469727,-2.0340938568115234,1.0275739431381226,0.2925976514816284
20.700000762939453,-2.030322790145874,1.01039457321167,0.28984761238098145
20.80000114440918,-2.0263280868530273,0.9933558702468872,0.2871816158294678
20.899999618530273,-2.0221669673919678,0.976458728313446,0.28460079431533813
21.0,-2.0178802013397217,0.959702730178833,0.28210604190826416
21.100000381469727,-2.013503074645996,0.9430882334709167,0.2796984612941742
21.200000762939453,-2.009056806564331,0.9266149401664734,0.27737903594970703
21.30000114440918,-2.0045552253723145,0.9102823734283447,0.2751486301422119
21.399999618530273,-2.0000109672546387,0.8940903544425964,0.27300816774368286
21.5,-1.9954339265823364,0.8780378103256226,0.27095848321914673
21.600000381469727,-1.9908281564712524,0.8621242642402649,0.26900044083595276
21.700000762939453,-1.9861966371536255,0.8463490605354309,0.26713478565216064
21.80000114440918,-1.9815430641174316,0.8307114839553833,0.2653622627258301
21.899999618530273,-1.9768714904785156,0.8152111768722534,0.26368361711502075
22.0,-1.972181797027588,0.7998468279838562,0.2620994746685028
22.100000381469727,-1.967472791671753,0.7846179008483887,0.2606104910373688
22.200000762939453,-1.9627447128295898,0.7695237398147583,0.2592172622680664
22.30000114440918,-1.9579992294311523,0.7545636892318726,0.2579203248023987
22.399999618530273,-1.9532387256622314,0.7397372722625732,0.25672024488449097
22.5,-1.948460578918457,0.7250432372093201,0.2556174695491791
22.600000381469727,-1.9436627626419067,0.7104810476303101,0.25461244583129883
22.700000762939453,-1.938844919204712,0.6960501074790955,0.25370553135871887
22.80000114440918,-1.9340078830718994,0.681749701499939,0.252897173166275
22.899999618530273,-1.9291534423828125,0.6675795316696167,0.25218766927719116
23.0,-1.9242792129516602,0.6535382866859436,0.2515772581100464
23.100000381469727,-1.9193826913833618,0.6396254897117615,0.2510662078857422
23.200000762939453,-1.914462924003601,0.6258406043052673,0.2506547272205353
23.30000114440918,-1.9095206260681152,0.6121829152107239,0.25034299492836
23.399999618530273,-1.904557704925537,0.5986522436141968,0.25013113021850586
23.5,-1.899572491645813,0.585247278213501,0.2500191926956177
23.600000381469727,-1.8945623636245728,0.5719676613807678,0.2500072419643402
23.700000762939453,-1.8895257711410522,0.5588127970695496,0.25009530782699585
23.80000114440918,-1.884462833404541,0.5457821488380432,0.25028330087661743
23.899999618530273,-1.8793751001358032,0.5328753590583801,0.25057119131088257
24.0,-1.8742624521255493,0.5200913548469543,0.2509588599205017
24.100000381469727,-1.86912202835083,0.5074297785758972,0.2514461278915405
24.200000762939453,-1.8639519214630127,0.4948900640010834,0.2520328164100647
24.30000114440918,-1.8587517738342285,0.48247164487838745,0.2527186870574951
24.399999618530273,-1.8535224199295044,0.47017422318458557,0.2535034716129303
24.5,-1.8482649326324463,0.4579969644546509,0.254386842250824
24.600000381469727,-1.8429771661758423,0.44593945145606995,0.2553684711456299
24.700000762939453,-1.8376569747924805,0.4340011179447174,0.2564479410648346
24.80000114440918,-1.832303524017334,0.42218148708343506,0.25762486457824707
24.899999618530273,-1.8269166946411133,0.410480260848999,0.25889867544174194
25.0,-1.8214973211288452,0.39889657497406006,0.2602689266204834
25.100000381469727,-1.8160450458526611,0.38743022084236145,0.26173508167266846
25.200000762939453,-1.8105576038360596,0.37608063220977783,0.26329660415649414
25.30000114440918,-1.8050332069396973,0.3648472726345062,0.26495271921157837
25.399999618530273,-1.7994712591171265,0.3537299633026123,0.2667028307914734
25.5,-1.7938722372055054,0.3427278399467468,0.26854631304740906
25.600000381469727,-1.788237452507019,0.3318408131599426,0.2704824209213257
25.700000762939453,-1.7825648784637451,0.32106834650039673,0.272510290145874
25.80000114440918,-1.7768526077270508,0.3104099631309509,0.2746291160583496
25.899999618530273,-1.77109956741333,0.2998654544353485,0.2768380641937256
26.0,-1.7653051614761353,0.289434015750885,0.2791363596916199
26.100000381469727,-1.759469747543335,0.2791155278682709,0.2815229594707489
26.200000762939453,-1.7535936832427979,0.26890960335731506,0.28399693965911865
26.30000114440918,-1.7476751804351807,0.25881585478782654,0.28655731678009033
26.399999618530273,-1.7417124509811401,0.248834028840065,0.28920310735702515
26.5,-1.7357044219970703,0.23896338045597076,0.29193317890167236
26.600000381469727,-1.729650855064392,0.22920377552509308,0.294746458530426
26.700000762939453,-1.723551869392395,0.21955491602420807,0.2976418733596802
26.80000114440918,-1.7174078226089478,0.21001648902893066,0.30061817169189453
26.899999618530273,-1.7112165689468384,0.20058828592300415,0.30367428064346313
27.0,-1.704976201057434,0.19126959145069122,0.3068088889122009
27.100000381469727,-1.698685646057129,0.18206022679805756,0.31002077460289
27.200000762939453,-1.6923446655273438,0.17295993864536285,0.3133086562156677
27.30000114440918,-1.6859537363052368,0.16396856307983398,0.3166712820529938
27.399999618530273,-1.6795127391815186,0.15508590638637543,0.3201070725917816
27.5,-1.6730194091796875,0.14631135761737823,0.3236148953437805
27.600000381469727,-1.6664721965789795,0.13764473795890808,0.32719331979751587
27.700000762939453,-1.6598700284957886,0.12908580899238586,0.3308408856391907
27.80000114440918,-1.653212308883667,0.1206342801451683,0.33455604314804077
27.899999618530273,-1.6464989185333252,0.11229018867015839,0.3383373022079468
28.0,-1.639729380607605,0.10405299812555313,0.34218332171440125
28.100000381469727,-1.6329020261764526,0.09592258185148239,0.3460925221443176
28.200000762939453,-1.626015305519104,0.08789871633052826,0.3500632345676422
28.30000114440918,-1.6190681457519531,0.07998114824295044,0.35409390926361084
28.399999618530273,-1.612059473991394,0.07216984033584595,0.3581828474998474
28.5,-1.6049884557724,0.06446434557437897,0.3623286783695221
28.600000381469727,-1.597854495048523,0.05686470493674278,0.3665294945240021
28.700000762939453,-1.5906568765640259,0.04937073588371277,0.3707836866378784
28.80000114440918,-1.5833934545516968,0.041982248425483704,0.3750895857810974
28.899999618530273,-1.576062798500061,0.03469919413328171,0.3794454336166382
29.0,-1.568663239479065,0.027521144598722458,0.38384950160980225
29.100000381469727,-1.561193823814392,0.02044812962412834,0.3883000314235687
29.200000762939453,-1.5536537170410156,0.013480108231306076,0.39279523491859436
29.30000114440918,-1.5460422039031982,0.0066169979982078075,0.3973333239555359
29.399999618530273,-1.5383574962615967,-0.00014116894453763962,0.40191248059272766
29.5,-1.530597448348999,-0.00679476372897625,0.40653085708618164
29.600000381469727,-1.5227603912353516,-0.013343751430511475,0.4111866354942322
29.700000762939453,-1.514844536781311,-0.01978820189833641,0.41587793827056885
29.80000114440918,-1.5068483352661133,-0.026128102093935013,0.4206029772758484
29.899999618530273,-1.4987704753875732,-0.032363373786211014,0.4253595769405365
30.0,-1.4906094074249268,-0.038494180887937546,0.43014612793922424
30.100000381469727,-1.482362985610962,-0.04452041536569595,0.43496063351631165
30.200000762939453,-1.4740289449691772,-0.05044209212064743,0.43980124592781067
30.30000114440918,-1.46560537815094,-0.056259188801050186,0.4446658492088318
30.399999618530273,-1.4570900201797485,-0.061971548944711685,0.449552446603775
30.5,-1.4484803676605225,-0.06757932901382446,0.4544593393802643
30.600000381469727,-1.4397742748260498,-0.07308229804039001,0.45938459038734436
30.700000762939453,-1.430968999862671,-0.07848033308982849,0.4643259644508362
30.80000114440918,-1.4220620393753052,-0.08377324044704437,0.4692815840244293
30.899999618530273,-1.413050651550293,-0.08896084129810333,0.47424939274787903
31.0,-1.403931736946106,-0.09404316544532776,0.4792277216911316
31.100000381469727,-1.394702434539795,-0.09901992231607437,0.48421424627304077
31.200000762939453,-1.385359525680542,-0.10389089584350586,0.48920708894729614
31.30000114440918,-1.3758996725082397,-0.10865584015846252,0.49420425295829773
31.399999618530273,-1.366319179534912,-0.11331439018249512,0.49920374155044556
31.5,-1.3566138744354248,-0.11786641925573349,0.5042034983634949
31.600000381469727,-1.346779465675354,-0.12231148779392242,0.5092016458511353
31.700000762939453,-1.3368116617202759,-0.12664923071861267,0.5141960978507996
31.80000114440918,-1.3267056941986084,-0.1308792680501938,0.5191848278045654
31.899999618530273,-1.3164571523666382,-0.13500109314918518,0.5241659283638
32.0,-1.3060609102249146,-0.13901439309120178,0.5291373133659363
32.10000228881836,-1.2955116033554077,-0.1429186463356018,0.5340971946716309
32.20000076293945,-1.2848037481307983,-0.14671307802200317,0.5390431880950928
32.29999923706055,-1.2739304304122925,-0.15039725601673126,0.5439737439155579
32.400001525878906,-1.2628841400146484,-0.1539706438779831,0.548886775970459
32.5,-1.251658320426941,-0.15743230283260345,0.5537800192832947
32.60000228881836,-1.240243911743164,-0.16078175604343414,0.5586519837379456
32.70000076293945,-1.2286332845687866,-0.1640179455280304,0.5635003447532654
32.79999923706055,-1.2168176174163818,-0.16714009642601013,0.5683232545852661
32.900001525878906,-1.2047874927520752,-0.17014740407466888,0.573119044303894
33.0,-1.1925334930419922,-0.17303858697414398,0.5778853297233582
33.10000228881836,-1.18004310131073,-0.175812765955925,0.5826206803321838
33.20000076293945,-1.1673051118850708,-0.1784685254096985,0.5873228907585144
33.29999923706055,-1.154305338859558,-0.18100468814373016,0.5919901132583618
33.400001525878906,-1.141028881072998,-0.18341997265815735,0.5966206789016724
33.5,-1.1274609565734863,-0.1857127696275711,0.6012125611305237
33.60000228881836,-1.1135830879211426,-0.18788161873817444,0.6057640314102173
33.70000076293945,-1.0993785858154297,-0.18992459774017334,0.610273003578186
33.79999923706055,-1.0848276615142822,-0.19183997809886932,0.6147378087043762
33.900001525878906,-1.0699083805084229,-0.19362573325634003,0.6191569566726685
34.0,-1.0545973777770996,-0.19527952373027802,0.6235283613204956
34.10000228881836,-1.0388662815093994,-0.19679902493953705,0.6278504729270935
34.20000076293945,-1.0226866006851196,-0.19818149507045746,0.632121205329895
34.29999923706055,-1.0060254335403442,-0.199424147605896,0.6363391876220703
34.400001525878906,-0.9888469576835632,-0.2005240023136139,0.6405028104782104
34.5,-0.9711130261421204,-0.20147766172885895,0.6446099281311035
34.60000228881836,-0.9527762532234192,-0.20228135585784912,0.6486594676971436
34.70000076293945,-0.9337942600250244,-0.2029312402009964,0.6526493430137634
34.79999923706055,-0.914114773273468,-0.20342305302619934,0.6565783023834229
34.900001525878906,-0.8936768770217896,-0.20375196635723114,0.6604446172714233
35.0,-0.872412919998169,-0.20391254127025604,0.664246678352356
35.10000228881836,-0.850243330001831,-0.2038988471031189,0.6679831743240356
35.20000076293945,-0.8270828127861023,-0.2037043422460556,0.6716523766517639
35.29999923706055,-0.8028350472450256,-0.20332196354866028,0.6752528548240662
35.400001525878906,-0.7773942947387695,-0.2027440369129181,0.6787834167480469
35.5,-0.7506401538848877,-0.20196186006069183,0.6822422742843628
35.60000228881836,-0.7224324941635132,-0.20096565783023834,0.6856284141540527
35.70000076293945,-0.6926164031028748,-0.19974471628665924,0.688940167427063
35.79999923706055,-0.661008358001709,-0.1982867419719696,0.692176342010498
35.900001525878906,-0.627398669719696,-0.1965779811143875,0.6953358054161072
36.0,-0.5915555357933044,-0.19460341334342957,0.6984170079231262
36.10000228881836,-0.5532057881355286,-0.19234570860862732,0.701418936252594
36.20000076293945,-0.5120452642440796,-0.18978582322597504,0.7043402194976807
36.29999923706055,-0.4677163362503052,-0.18690165877342224,0.7071796655654907
36.400001525878906,-0.4198077917098999,-0.18366818130016327,0.7099364399909973
36.5,-0.3678593635559082,-0.1800576001405716,0.7126091718673706
36.60000228881836,-0.3113396167755127,-0.17603781819343567,0.715196967124939
36.70000076293945,-0.2496579885482788,-0.1715729534626007,0.7176984548568726
36.79999923706055,-0.18214991688728333,-0.1666218638420105,0.7201130390167236
36.900001525878906,-0.10808780044317245,-0.16113820672035217,0.7224395871162415
37.0,-0.026705056428909302,-0.15507039427757263,0.7246770262718201
37.10000228881836,0.06278036534786224,-0.1483602672815323,0.7268247604370117
37.20000076293945,0.16109858453273773,-0.14094482362270355,0.7288815975189209
37.29999923706055,0.2688468098640442,-0.13275529444217682,0.7308470010757446
37.400001525878906,0.3863334655761719,-0.12371974438428879,0.7327200770378113
37.5,0.5134081244468689,-0.113766610622406,0.734499990940094
37.60000228881836,0.6492332816123962,-0.10282754898071289,0.7361862063407898
37.70000076293945,0.7920691967010498,-0.09084612131118774,0.7377778887748718
37.79999923706055,0.9391350746154785,-0.07778283953666687,0.7392744421958923
37.900001525878906,1.0866847038269043,-0.06362514942884445,0.7406753301620483
38.0,1.2302305698394775,-0.04839445278048515,0.7419798970222473
38.10000228881836,1.365194320678711,-0.03214695304632187,0.7431877851486206
38.20000076293945,1.4875330924987793,-0.014975517988204956,0.7442983388900757
38.29999923706055,1.5944072008132935,0.0030016337987035513,0.7453111410140991
38.400001525878906,1.6844738721847534,0.021650275215506554,0.7462258338928223
38.5,1.7578312158584595,0.04083043709397316,0.7470420598983765
38.60000228881836,1.8157286643981934,0.0604110062122345,0.7477594614028931
38.70000076293945,1.860074758529663,0.08027218282222748,0.748377799987793
38.79999923706055,1.8930580615997314,0.10031342506408691,0.7488967180252075
38.900001525878906,1.916816234588623,0.12045245617628098,0.7493161559104919
39.0,1.9332722425460815,0.1406213641166687,0.7496358156204224
39.10000228881836,1.9440522193908691,0.16076992452144623,0.7498556971549988
39.20000076293945,1.9504762887954712,0.18085701763629913,0.7499755620956421
39.29999923706055,1.9535894393920898,0.20085331797599792,0.7499954700469971
39.400001525878906,1.9541975259780884,0.22073723375797272,0.749915361404419
39.5,1.9529180526733398,0.24049048125743866,0.7497353553771973
39.60000228881836,1.9502167701721191,0.2601023018360138,0.7494553923606873
39.70000076293945,1.9464421272277832,0.2795622646808624,0.7490756511688232
39.79999923706055,1.9418586492538452,0.29886454343795776,0.7485963106155396
39.900001525878906,1.9366570711135864,0.31800535321235657,0.7480175495147705
40.0,1.930985927581787,0.33697986602783203,0.7473395466804504
40.10000228881836,1.9249522686004639,0.3557873070240021,0.7465626001358032
40.20000076293945,1.9186347723007202,0.3744247853755951,0.7456871271133423
40.29999923706055,1.9120947122573853,0.392892062664032,0.744713306427002
40.400001525878906,1.9053764343261719,0.4111892879009247,0.7436415553092957
